survived,pclass,sex,sibsp,parch,embarked_Q,embarked_S,iage,adult,fare_yj
0,1.0,1,0.0,0.0,0.0,0.0,0.3648648648648649,1,0.41929353574874983
1,0.0,1,0.125,0.0,0.0,0.0,0.6621621621621622,1,0.7882926171917658
0,1.0,1,0.0,0.0,0.0,1.0,0.2567567567567568,1,0.5269468135256518
0,1.0,1,0.0,0.0,0.0,1.0,0.24324324324324326,1,0.43015075214336373
1,0.0,0,0.0,0.2222222222222222,0.0,0.0,0.8648648648648649,1,0.7791014876428609
0,1.0,1,0.0,0.0,0.0,1.0,0.33783783783783783,1,0.4281396198396754
0,0.5,1,0.0,0.0,0.0,1.0,0.35135135135135137,1,0.5101736838104826
1,0.5,0,0.0,0.1111111111111111,0.0,1.0,0.4594594594594595,1,0.5968283627454307
0,1.0,1,0.0,0.0,1.0,0.0,0.5,1,0.43172548761416485
0,0.5,1,0.0,0.0,0.0,1.0,0.43243243243243246,1,0.5101736838104826
1,0.5,1,0.125,0.1111111111111111,0.0,1.0,0.10810810810810811,0,0.6656487278101619
0,1.0,1,0.0,0.0,0.0,1.0,0.2567567567567568,1,0.47227048590253384
1,0.0,1,0.25,0.0,0.0,1.0,0.6756756756756757,1,0.8409548321039473
0,1.0,1,0.125,0.4444444444444444,0.0,1.0,0.5405405405405406,1,0.6254873096723337
0,1.0,0,0.0,0.0,0.0,1.0,0.33783783783783783,1,0.43064953665312367
1,0.0,0,0.125,0.0,0.0,0.0,0.22972972972972974,1,0.8146292893254572
0,1.0,1,0.0,0.0,0.0,0.0,0.31081081081081086,1,0.4482904491400253
1,0.0,0,0.125,0.1111111111111111,0.0,1.0,0.6351351351351352,1,0.7164114913519394
0,1.0,0,1.0,0.2222222222222222,0.0,1.0,0.40540540540540543,1,0.7550218516416292
1,1.0,1,0.375,0.1111111111111111,0.0,1.0,0.3918918918918919,1,0.5903477346305069
1,0.0,0,0.25,0.2222222222222222,0.0,0.0,0.24324324324324326,1,0.9237137756310759
0,0.0,1,0.0,0.0,0.0,0.0,0.6216216216216217,1,0.7725722361912597
0,1.0,1,0.0,0.0,1.0,0.0,0.5,1,0.43015075214336373
1,0.0,0,0.0,0.0,0.0,0.0,0.6081081081081081,1,0.9237137756310759
1,0.5,0,0.125,0.2222222222222222,0.0,1.0,0.44594594594594594,1,0.6246928033948878
0,1.0,1,0.0,0.0,0.0,1.0,0.2972972972972973,1,0.4592354934025408
0,0.5,1,0.0,0.0,0.0,1.0,0.3648648648648649,1,0.5101736838104826
0,1.0,0,0.125,0.1111111111111111,0.0,1.0,0.013513513513513514,0,0.5001769407643105
1,1.0,0,0.0,0.0,1.0,0.0,0.2567567567567568,1,0.43271155900120944
0,1.0,1,0.0,0.0,0.0,1.0,0.3783783783783784,1,0.4360339180487985
1,0.0,1,0.0,0.0,0.0,1.0,0.4864864864864865,1,0.617257451959056
0,1.0,1,0.0,0.0,0.0,1.0,0.4864864864864865,1,0.0
1,0.5,0,0.125,0.1111111111111111,0.0,1.0,0.41891891891891897,1,0.61648429333987
0,1.0,1,0.0,0.0,0.0,1.0,0.35135135135135137,1,0.4328746482384801
1,1.0,0,0.0,0.0,0.0,1.0,0.21621621621621623,0,0.4281396198396754
0,1.0,0,0.5,0.2222222222222222,0.0,1.0,0.12162162162162163,0,0.6422402653146843
1,1.0,0,0.0,0.3333333333333333,0.0,0.0,0.32432432432432434,1,0.5701499700993213
1,0.5,0,0.0,0.0,0.0,1.0,0.16216216216216217,0,0.5395981710777008
0,1.0,1,0.0,0.0,1.0,0.0,0.41891891891891897,1,0.42981667902079995
0,0.0,1,0.0,0.0,0.0,1.0,0.6216216216216217,1,0.6150673543587448
0,1.0,1,0.0,0.0,0.0,1.0,0.35135135135135137,1,0.43303756792998704
1,0.0,0,0.0,0.1111111111111111,0.0,1.0,0.5810810810810811,1,0.8978280259052585
0,1.0,1,0.0,0.0,0.0,1.0,0.22972972972972974,1,0.44739837226829754
0,1.0,1,0.0,0.0,0.0,1.0,0.2972972972972973,1,0.41713803690705786
0,1.0,0,0.0,0.0,0.0,1.0,0.33783783783783783,1,0.4360339180487985
1,1.0,0,0.0,0.0,1.0,0.0,0.21621621621621623,0,0.43015075214336373
0,1.0,1,0.0,0.0,0.0,1.0,0.43243243243243246,1,0.4617017724007617
0,0.0,1,0.0,0.0,0.0,1.0,0.8378378378378379,1,0.6181656302046712
1,0.0,1,0.125,0.0,0.0,0.0,0.5810810810810811,1,0.6245376026909601
0,1.0,1,0.0,0.0,0.0,1.0,0.21621621621621623,0,0.4360339180487985
1,0.0,0,0.125,0.1111111111111111,0.0,1.0,0.7027027027027027,1,0.7946635294797576
0,1.0,0,0.125,0.1111111111111111,0.0,1.0,0.04054054054054054,0,0.5190768216618095
0,1.0,0,0.5,0.2222222222222222,0.0,1.0,0.02702702702702703,0,0.6422402653146843
0,0.0,1,0.0,0.1111111111111111,0.0,1.0,0.5135135135135136,1,0.8584058590839827
0,0.0,1,0.0,0.0,0.0,1.0,0.44594594594594594,1,0.0
0,0.5,0,0.125,0.0,0.0,1.0,0.8108108108108109,1,0.6150673543587448
1,0.0,0,0.0,0.0,0.0,0.0,0.4864864864864865,1,0.9237137756310759
0,1.0,1,0.125,0.6666666666666666,0.0,1.0,0.5405405405405406,1,0.7004338625032785
1,1.0,1,0.0,0.0,0.0,1.0,0.28378378378378377,1,0.43106332068502046
0,1.0,0,0.125,0.0,0.0,1.0,0.6351351351351352,1,0.5269468135256518
0,1.0,0,0.5,0.2222222222222222,0.0,1.0,0.5135135135135136,1,0.43064953665312367
1,1.0,1,0.0,0.0,0.0,1.0,0.33783783783783783,1,0.4281396198396754
0,1.0,1,0.0,0.0,0.0,1.0,0.3783783783783784,1,0.5429527355960394
0,1.0,1,0.0,0.0,0.0,1.0,0.22972972972972974,1,0.44739837226829754
1,0.0,0,0.125,0.0,0.0,1.0,0.6081081081081081,1,0.7164114913519394
1,1.0,0,0.0,0.0,1.0,0.0,0.31081081081081086,1,0.43172548761416485
1,0.5,0,0.0,0.0,0.0,1.0,0.4594594594594595,1,0.5101736838104826
1,0.0,1,0.125,0.0,0.0,0.0,0.6621621621621622,1,0.7275353274430154
0,1.0,1,0.0,0.0,1.0,0.0,0.5,1,0.43015075214336373
0,1.0,1,0.0,0.0,0.0,0.0,0.33783783783783783,1,0.41929353574874983
0,1.0,1,0.0,0.0,0.0,0.0,0.2972972972972973,1,0.41929353574874983
0,0.5,1,0.0,0.0,0.0,1.0,0.3783783783783784,1,0.4772015534264183
0,0.0,1,0.375,0.2222222222222222,0.0,1.0,0.2567567567567568,1,0.9239951029098028
0,1.0,0,0.0,0.2222222222222222,0.0,0.0,0.32432432432432434,1,0.534625895491327
1,0.0,0,0.0,0.1111111111111111,0.0,0.0,0.2972972972972973,1,0.739266654720124
0,0.5,1,0.125,0.0,0.0,0.0,0.3918918918918919,1,0.6245376026909601
0,1.0,1,0.0,0.0,0.0,1.0,0.3783783783783784,1,0.4360339180487985
1,0.0,0,0.0,0.2222222222222222,0.0,1.0,0.41891891891891897,1,0.867354677101617
0,1.0,1,0.0,0.0,0.0,1.0,0.3783783783783784,1,0.4360339180487985
0,1.0,1,0.0,0.0,0.0,0.0,0.44594594594594594,1,0.44739837226829754
0,0.5,1,0.0,0.0,0.0,1.0,0.3783783783783784,1,0.4772015534264183
0,1.0,1,0.125,0.0,0.0,0.0,0.33783783783783783,1,0.5264618904058807
1,0.0,0,0.0,0.0,0.0,1.0,0.44594594594594594,1,0.7843527997117387
0,1.0,1,0.0,0.0,0.0,1.0,0.28378378378378377,1,0.5429527355960394
0,0.5,1,0.125,0.1111111111111111,0.0,1.0,0.2567567567567568,1,0.6656487278101619
1,1.0,1,0.0,0.0,0.0,1.0,0.28378378378378377,1,0.43064953665312367
0,1.0,0,0.0,0.0,0.0,1.0,0.31081081081081086,1,0.43360938860166093
0,0.5,1,0.0,0.0,0.0,1.0,0.24324324324324326,1,0.7625109073645103
0,1.0,1,0.5,0.2222222222222222,0.0,1.0,0.12162162162162163,0,0.642764630473663
1,0.0,0,0.125,0.0,0.0,0.0,0.7297297297297298,1,0.7709804043424107
1,1.0,1,0.0,0.0,0.0,1.0,0.5945945945945946,1,0.43360938860166093
0,1.0,1,0.0,0.0,0.0,1.0,0.4594594594594595,1,0.4360339180487985
0,1.0,1,0.0,0.0,0.0,1.0,0.6891891891891893,1,0.4155940008124208
0,0.0,1,0.0,0.0,0.0,1.0,0.44594594594594594,1,0.3627438669975402
0,1.0,1,0.125,0.1111111111111111,0.0,1.0,0.21621621621621623,0,0.5777248438059305
0,0.5,1,0.125,0.0,0.0,1.0,0.33783783783783783,1,0.6150673543587448
0,1.0,1,0.0,0.0,0.0,1.0,0.2567567567567568,1,0.43303756792998704
1,0.5,0,0.25,0.1111111111111111,0.0,1.0,0.32432432432432434,1,0.6206497756713597
1,0.0,1,0.0,0.0,0.0,0.0,0.35135135135135137,1,0.6361511793615474
0,0.5,1,0.0,0.0,0.0,1.0,0.3918918918918919,1,0.4772015534264183
1,0.5,1,0.0,0.0,0.0,0.0,0.40540540540540543,1,0.5070329981669079
1,0.0,0,0.0,0.0,0.0,0.0,0.5270270270270271,1,0.8146292893254572
0,0.5,1,0.125,0.0,0.0,1.0,0.3648648648648649,1,0.6150673543587448
0,1.0,1,0.0,0.0,0.0,1.0,0.3648648648648649,1,0.43303756792998704
0,1.0,0,0.0,0.0,1.0,0.0,0.22972972972972974,1,0.42981667902079995
0,1.0,1,0.0,0.0,0.0,1.0,0.3648648648648649,1,0.43303756792998704
0,0.5,1,0.125,0.0,0.0,1.0,0.4594594594594595,1,0.5831966223757127
0,0.0,1,0.0,0.0,0.0,1.0,0.8783783783783784,1,0.6181656302046712
1,1.0,0,0.0,0.0,0.0,1.0,0.35135135135135137,1,0.43221929853397717
0,0.5,1,0.0,0.0,0.0,1.0,0.5405405405405406,1,0.5420021480409752
0,0.5,1,0.0,0.2222222222222222,0.0,1.0,0.4864864864864865,1,0.6150673543587448
0,1.0,0,0.0,0.0,1.0,0.0,0.28378378378378377,1,0.43015075214336373
0,1.0,1,0.0,0.0,0.0,1.0,0.24324324324324326,1,0.43015075214336373
0,0.5,1,0.0,0.0,0.0,1.0,0.3783783783783784,1,0.5101736838104826
0,0.0,1,0.0,0.0,0.0,1.0,0.5675675675675675,1,0.6181656302046712
0,0.5,1,0.0,0.0,0.0,1.0,0.28378378378378377,1,0.5101736838104826
0,1.0,0,0.125,0.0,0.0,0.0,0.32432432432432434,1,0.5265053657423108
1,1.0,1,0.0,0.0,0.0,0.0,0.2972972972972973,1,0.41929353574874983
1,0.5,0,0.125,0.0,0.0,0.0,0.3648648648648649,1,0.5200026860657289
1,1.0,0,0.0,0.0,1.0,0.0,0.31081081081081086,1,0.43015075214336373
0,1.0,1,0.0,0.0,0.0,1.0,0.5540540540540541,1,0.41713803690705786
1,0.5,0,0.0,0.0,0.0,1.0,0.7432432432432433,1,0.5420021480409752
0,0.0,1,0.0,0.0,0.0,0.0,0.32432432432432434,1,0.7725722361912597
1,1.0,0,0.0,0.0,1.0,0.0,0.40540540540540543,1,0.4132938505516891
0,0.0,1,0.0,0.0,0.0,0.0,0.43243243243243246,1,0.8979210858323114
0,1.0,1,0.0,0.0,0.0,1.0,0.2972972972972973,1,0.43106332068502046
0,1.0,1,0.625,0.2222222222222222,0.0,1.0,0.12162162162162163,0,0.7004338625032785
0,1.0,1,0.625,0.2222222222222222,0.0,1.0,0.14864864864864866,0,0.7004338625032785
1,0.5,0,0.0,0.2222222222222222,0.0,1.0,0.32432432432432434,1,0.5269468135256518
0,1.0,1,0.0,0.0,0.0,1.0,0.2972972972972973,1,0.4255025540461852
0,1.0,1,0.125,0.0,0.0,1.0,0.24324324324324326,1,0.40285977824733366
0,1.0,0,0.0,0.0,0.0,1.0,0.3783783783783784,1,0.43303756792998704
0,1.0,1,0.0,0.0,0.0,1.0,0.2702702702702703,1,0.41550193091510945
1,0.0,0,0.125,0.0,0.0,0.0,0.7027027027027027,1,0.7709804043424107
0,0.0,1,0.125,0.0,0.0,0.0,0.6756756756756757,1,0.8116388514297272
0,1.0,0,0.375,0.1111111111111111,0.0,1.0,0.32432432432432434,1,0.6119952856375541
0,1.0,1,0.125,0.0,0.0,1.0,0.33783783783783783,1,0.5582263122197084
1,1.0,0,0.0,0.1111111111111111,0.0,1.0,0.22972972972972974,1,0.5429527355960394
0,0.5,1,0.0,0.0,0.0,1.0,0.40540540540540543,1,0.5101736838104826
0,0.0,1,0.0,0.0,0.0,1.0,0.5135135135135136,1,0.714930478775464
0,0.0,1,0.125,0.0,0.0,1.0,0.41891891891891897,1,0.714930478775464
1,1.0,0,0.0,0.0,1.0,0.0,0.31081081081081086,1,0.43015075214336373
0,1.0,1,0.0,0.0,0.0,1.0,0.472972972972973,1,0.4360339180487985
0,1.0,0,0.0,0.2222222222222222,0.0,1.0,0.35135135135135137,1,0.5190768216618095
1,0.0,0,0.0,0.0,0.0,1.0,0.3918918918918919,1,0.8978280259052585
1,0.5,0,0.0,0.2222222222222222,0.0,1.0,0.24324324324324326,1,0.5101736838104826
0,1.0,1,0.125,0.1111111111111111,1.0,0.0,0.5405405405405406,1,0.537153896030474
1,0.5,0,0.125,0.0,0.0,0.0,0.32432432432432434,1,0.6245376026909601
0,0.5,1,0.125,0.1111111111111111,0.0,1.0,0.40540540540540543,1,0.6150673543587448
1,1.0,0,0.0,0.0,0.0,1.0,0.33783783783783783,1,0.4360339180487985
0,0.5,1,0.0,0.0,0.0,1.0,0.3783783783783784,1,0.5159784546881687
1,0.0,0,0.0,0.0,0.0,1.0,0.4594594594594595,1,0.6441337389653435
0,0.5,1,0.0,0.0,0.0,1.0,0.5675675675675675,1,0.5101736838104826
0,1.0,1,0.5,0.1111111111111111,0.0,1.0,0.013513513513513514,0,0.6766967857749167
0,1.0,1,0.125,0.0,1.0,0.0,0.3648648648648649,1,0.6041053596924475
0,0.0,1,0.0,0.0,0.0,1.0,0.44594594594594594,1,0.0
0,1.0,1,0.0,0.0,0.0,0.0,0.31081081081081086,1,0.5265053657423108
0,0.5,1,0.0,0.0,0.0,1.0,0.33783783783783783,1,0.4772015534264183
1,1.0,0,0.0,0.0,0.0,1.0,0.3648648648648649,1,0.43360938860166093
1,0.0,0,0.0,0.1111111111111111,0.0,0.0,0.31081081081081086,1,0.7791014876428609
0,1.0,0,0.0,0.0,0.0,1.0,0.41891891891891897,1,0.43221929853397717
0,1.0,1,0.0,0.0,0.0,1.0,0.43243243243243246,1,0.5937085105141827
0,0.5,0,0.125,0.1111111111111111,0.0,1.0,0.35135135135135137,1,0.6150673543587448
1,0.0,0,0.125,0.0,0.0,0.0,0.41891891891891897,1,0.8197363363516511
0,1.0,1,0.0,0.0,0.0,1.0,0.3783783783783784,1,0.43106332068502046
0,0.0,1,0.0,0.0,0.0,0.0,0.9594594594594595,1,0.6571640185133384
0,1.0,0,0.0,0.0,0.0,1.0,0.31081081081081086,1,0.42610242434815626
0,0.0,1,0.125,0.0,0.0,0.0,0.7432432432432433,1,0.7334115734662823
1,1.0,0,0.125,0.0,0.0,1.0,0.6351351351351352,1,0.4144017333446952
0,1.0,1,0.0,0.0,0.0,1.0,0.3783783783783784,1,0.5937085105141827
0,1.0,1,1.0,0.2222222222222222,0.0,1.0,0.40540540540540543,1,0.7550218516416292
0,1.0,1,0.0,0.0,1.0,0.0,0.5,1,0.43015075214336373
0,1.0,1,0.375,0.1111111111111111,0.0,1.0,0.02702702702702703,0,0.5837323426323658
0,1.0,0,0.125,0.0,0.0,1.0,0.2567567567567568,1,0.5429527355960394
0,1.0,1,0.0,0.0,0.0,1.0,0.3783783783783784,1,0.4360339180487985
0,0.5,0,0.125,0.0,0.0,1.0,0.5945945945945946,1,0.6150673543587448
0,0.0,1,0.0,0.0,0.0,1.0,0.44594594594594594,1,0.6181656302046712
0,1.0,1,0.0,0.0,0.0,1.0,0.7972972972972974,1,0.4198278514014334
1,0.0,1,0.125,0.0,0.0,0.0,0.33783783783783783,1,0.7911969011684772
0,1.0,1,0.0,0.0,0.0,1.0,0.2702702702702703,1,0.46724093937517175
1,0.0,0,0.0,0.0,0.0,1.0,0.8378378378378379,1,0.7739203767244018
0,0.5,1,0.0,0.0,0.0,1.0,0.35135135135135137,1,0.4772015534264183
1,1.0,1,0.0,0.0,0.0,1.0,0.28378378378378377,1,0.43106332068502046
0,1.0,1,0.0,0.0,0.0,0.0,0.3648648648648649,1,0.41929353574874983
0,1.0,1,0.0,0.0,0.0,1.0,0.31081081081081086,1,0.43303756792998704
0,0.0,1,0.125,0.2222222222222222,0.0,1.0,0.40540540540540543,1,0.8568332132197545
1,0.0,0,0.125,0.0,0.0,0.0,0.472972972972973,1,0.7882926171917658
0,1.0,1,0.25,0.0,0.0,1.0,0.5,1,0.43360938860166093
1,0.5,0,0.0,0.0,0.0,1.0,0.4864864864864865,1,0.5101736838104826
1,0.0,1,0.125,0.0,0.0,1.0,0.6486486486486487,1,0.714930478775464
0,1.0,1,0.0,0.0,0.0,1.0,0.24324324324324326,1,0.44739837226829754
0,1.0,0,0.0,0.0,0.0,1.0,0.33783783783783783,1,0.4372322354400304
0,1.0,1,0.0,0.0,0.0,1.0,0.3783783783783784,1,0.4360339180487985
1,1.0,0,0.0,0.0,0.0,1.0,0.8513513513513514,1,0.4631223812679451
0,1.0,1,0.0,0.0,0.0,1.0,0.3648648648648649,1,0.43221929853397717
0,1.0,1,0.0,0.0,0.0,1.0,0.44594594594594594,1,0.43064953665312367
0,1.0,1,0.125,0.0,0.0,1.0,0.32432432432432434,1,0.5429527355960394
0,0.0,1,0.125,0.0,0.0,0.0,0.24324324324324326,1,0.8146292893254572
1,1.0,0,0.5,0.2222222222222222,0.0,1.0,0.06756756756756757,0,0.642764630473663
0,0.0,1,0.0,0.0,0.0,1.0,0.31081081081081086,1,0.7946635294797576
0,0.0,1,0.125,0.0,0.0,1.0,0.3918918918918919,1,0.7491174223580889
0,1.0,1,0.125,0.0,0.0,1.0,0.35135135135135137,1,0.5756017621653072
0,0.5,0,0.125,0.0,0.0,1.0,0.3918918918918919,1,0.6150673543587448
0,1.0,1,0.25,0.0,0.0,0.0,0.33783783783783783,1,0.5879755194238006
0,1.0,1,0.125,0.0,0.0,1.0,0.3783783783783784,1,0.5405645267655037
1,0.5,1,0.25,0.1111111111111111,0.0,1.0,0.013513513513513514,0,0.674192555214804
0,0.5,1,0.125,0.0,0.0,1.0,0.28378378378378377,1,0.4912679257648723
1,1.0,0,0.0,0.2222222222222222,0.0,0.0,0.28378378378378377,1,0.5925969408367084
1,1.0,0,0.125,0.1111111111111111,0.0,1.0,0.472972972972973,1,0.5777248438059305
0,1.0,0,0.125,1.0,0.0,1.0,0.40540540540540543,1,0.7550218516416292
1,0.0,1,0.0,0.0,0.0,1.0,0.3783783783783784,1,0.6606533889633412
1,0.5,1,0.0,0.0,0.0,1.0,0.5675675675675675,1,0.5101736838104826
1,0.0,0,0.125,0.0,0.0,1.0,0.6351351351351352,1,0.737470120944438
0,1.0,1,0.0,0.0,0.0,1.0,0.2567567567567568,1,0.43303756792998704
1,1.0,1,0.125,0.1111111111111111,0.0,0.0,0.2702702702702703,1,0.5395176749151307
1,0.5,1,0.125,0.1111111111111111,0.0,1.0,0.35135135135135137,1,0.6311769045436553
0,0.0,1,0.0,0.0,0.0,0.0,0.5405405405405406,1,0.9067284248496815
0,1.0,0,0.0,0.0,0.0,0.0,0.22972972972972974,1,0.5265053657423108
1,0.0,0,0.375,0.2222222222222222,0.0,1.0,0.3783783783783784,1,0.9239951029098028
1,1.0,1,0.0,0.0,0.0,1.0,0.33783783783783783,1,0.43106332068502046
1,1.0,1,0.0,0.0,0.0,1.0,0.43243243243243246,1,0.43064953665312367
0,0.5,1,0.0,0.0,0.0,1.0,0.5540540540540541,1,0.5101736838104826
1,0.5,0,0.0,0.0,0.0,1.0,0.41891891891891897,1,0.5831966223757127
0,1.0,1,0.125,0.3333333333333333,0.0,1.0,0.21621621621621623,0,0.6559918904851259
0,0.0,1,0.125,0.0,0.0,1.0,0.5,1,0.7178534663717804
1,0.0,1,0.0,0.0,0.0,1.0,0.4594594594594595,1,0.6181656302046712
0,1.0,1,0.0,0.0,1.0,0.0,0.5,1,0.43015075214336373
0,0.0,1,0.125,0.0,0.0,1.0,0.6081081081081081,1,0.779609043979383
0,1.0,1,0.0,0.0,0.0,1.0,0.4864864864864865,1,0.4249871443617522
0,1.0,1,0.0,0.0,0.0,1.0,0.3783783783783784,1,0.4360339180487985
1,0.5,1,0.0,0.0,0.0,1.0,0.32432432432432434,1,0.4772015534264183
1,1.0,0,0.125,0.0,0.0,1.0,0.6081081081081081,1,0.5227470575951094
0,1.0,1,0.0,0.0,0.0,1.0,0.6621621621621622,1,0.0
0,1.0,1,0.0,0.0,1.0,0.0,0.2567567567567568,1,0.408783385862149
1,0.0,0,0.0,0.0,0.0,1.0,0.2567567567567568,1,0.6361511793615474
1,1.0,0,0.125,0.0,0.0,0.0,0.1891891891891892,0,0.4877579258503094
0,0.0,1,0.0,0.0,0.0,1.0,0.5270270270270271,1,0.0
1,0.5,0,0.0,0.1111111111111111,0.0,1.0,0.5540540540540541,1,0.5720336196948593
0,1.0,1,0.0,0.0,1.0,0.0,0.4864864864864865,1,0.41124167940003437
0,1.0,1,0.0,0.0,0.0,1.0,0.35135135135135137,1,0.43064953665312367
1,1.0,1,0.125,0.0,0.0,1.0,0.33783783783783783,1,0.43064953665312367
1,0.5,0,0.0,0.2222222222222222,0.0,1.0,0.6081081081081081,1,0.6361511793615474
0,1.0,1,0.125,0.0,1.0,0.0,0.5,1,0.43015075214336373
1,0.0,1,0.0,0.0,0.0,1.0,0.3783783783783784,1,0.6181656302046712
0,0.5,0,0.0,0.0,0.0,1.0,0.5135135135135136,1,0.5101736838104826
1,0.5,0,0.125,0.0,0.0,1.0,0.3918918918918919,1,0.6150673543587448
0,1.0,1,0.25,0.0,0.0,1.0,0.21621621621621623,0,0.5599214265140758
0,0.5,1,0.0,0.0,0.0,1.0,0.5675675675675675,1,0.5101736838104826
1,0.5,0,0.125,0.0,0.0,1.0,0.2702702702702703,1,0.6150673543587448
0,1.0,1,0.0,0.0,0.0,1.0,0.6081081081081081,1,0.41384875896208667
1,0.0,0,0.0,0.0,0.0,0.0,0.32432432432432434,1,0.7791014876428609
0,0.5,1,0.0,0.0,0.0,0.0,0.5540540540540541,1,0.5326057439421203
1,0.5,0,0.0,0.2222222222222222,0.0,1.0,0.44594594594594594,1,0.6150673543587448
1,0.5,1,0.0,0.0,0.0,1.0,0.4594594594594595,1,0.5101736838104826
0,0.0,1,0.0,0.0,0.0,1.0,0.8108108108108109,1,0.6181656302046712
1,1.0,0,0.0,0.1111111111111111,0.0,1.0,0.24324324324324326,1,0.4592354934025408
0,0.0,0,0.125,0.2222222222222222,0.0,1.0,0.33783783783783783,1,0.8568332132197545
1,0.0,1,0.125,0.0,0.0,0.0,0.7297297297297298,1,0.7238613954174038
1,1.0,1,0.125,0.1111111111111111,0.0,0.0,0.32432432432432434,1,0.5925969408367084
0,1.0,1,0.0,0.0,0.0,1.0,0.3648648648648649,1,0.44739837226829754
0,1.0,1,0.125,0.1111111111111111,0.0,1.0,0.4864864864864865,1,0.6041053596924475
1,0.0,1,0.125,0.2222222222222222,0.0,1.0,0.4864864864864865,1,0.8271764972400436
1,0.5,0,0.125,0.1111111111111111,0.0,1.0,0.4594594594594595,1,0.6478433205405344
1,0.5,0,0.0,0.0,0.0,1.0,0.3783783783783784,1,0.505971224486012
0,1.0,1,0.125,0.0,1.0,0.0,0.3918918918918919,1,0.537153896030474
0,0.5,1,0.0,0.0,0.0,1.0,0.44594594594594594,1,0.0
0,0.5,0,0.0,0.0,0.0,1.0,0.2972972972972973,1,0.5831966223757127
1,1.0,0,0.0,0.0,1.0,0.0,0.32432432432432434,1,0.537153896030474
0,1.0,0,0.0,0.0,0.0,1.0,0.3918918918918919,1,0.43360938860166093
0,1.0,1,0.0,0.0,0.0,1.0,0.32432432432432434,1,0.43106332068502046
0,1.0,1,0.0,0.0,0.0,1.0,0.3783783783783784,1,0.4360339180487985
0,1.0,1,0.0,0.0,1.0,0.0,0.43243243243243246,1,0.43015075214336373
0,1.0,1,0.0,0.0,0.0,0.0,0.31081081081081086,1,0.41938342708981635
0,0.5,1,0.0,0.0,0.0,1.0,0.5270270270270271,1,0.5101736838104826
1,0.5,0,0.0,0.0,0.0,1.0,0.2567567567567568,1,0.6150673543587448
0,1.0,1,0.0,0.0,1.0,0.0,0.32432432432432434,1,0.4198278514014334
0,1.0,0,0.125,0.2222222222222222,0.0,1.0,0.35135135135135137,1,0.5997212176323445
1,0.0,0,0.0,0.0,0.0,1.0,0.35135135135135137,1,0.7719777073880892
0,1.0,1,0.0,0.0,0.0,0.0,0.28378378378378377,1,0.41929353574874983
0,1.0,0,0.125,0.1111111111111111,0.0,0.0,0.12162162162162163,0,0.534625895491327
1,0.5,0,0.25,0.3333333333333333,0.0,1.0,0.32432432432432434,1,0.5661056214997007
0,1.0,1,0.25,0.0,0.0,1.0,0.3783783783783784,1,0.43360938860166093
0,1.0,1,0.0,0.0,1.0,0.0,0.3918918918918919,1,0.6041053596924475
0,1.0,1,0.0,0.0,0.0,0.0,0.44594594594594594,1,0.43303756792998704
0,0.0,1,0.0,0.0,0.0,1.0,0.8243243243243243,1,0.6522506446469764
0,1.0,1,0.0,0.0,0.0,1.0,0.28378378378378377,1,0.43221929853397717
0,1.0,1,0.0,0.0,0.0,1.0,0.3648648648648649,1,0.43303756792998704
1,1.0,1,0.0,0.0,0.0,1.0,0.472972972972973,1,0.7264758321065026
1,0.5,0,0.0,0.0,0.0,1.0,0.6756756756756757,1,0.4772015534264183
1,0.0,0,0.125,0.0,0.0,1.0,0.472972972972973,1,0.714930478775464
0,1.0,0,0.125,0.0,0.0,1.0,0.24324324324324326,1,0.5582263122197084
0,1.0,0,0.0,0.1111111111111111,0.0,0.0,0.6081081081081081,1,0.5264618904058807
1,0.5,1,0.125,0.0,0.0,1.0,0.43243243243243246,1,0.6150673543587448
1,0.0,0,0.0,0.0,0.0,0.0,0.5540540540540541,1,0.6245376026909601
0,1.0,0,1.0,0.2222222222222222,0.0,1.0,0.40540540540540543,1,0.7550218516416292
0,1.0,1,0.0,0.0,0.0,1.0,0.3783783783783784,1,0.4360339180487985
0,0.0,1,0.0,0.0,0.0,1.0,0.22972972972972974,1,0.7010341656615656
0,0.5,0,0.0,0.0,0.0,1.0,0.7702702702702703,1,0.4772015534264183
0,0.5,1,0.0,0.0,0.0,1.0,0.24324324324324326,1,0.4912679257648723
1,0.5,0,0.125,0.3333333333333333,0.0,1.0,0.7297297297297298,1,0.5968283627454307
0,1.0,1,0.0,0.0,0.0,0.0,0.14864864864864866,0,0.5664079353689093
1,1.0,1,0.0,0.1111111111111111,0.0,1.0,0.08108108108108109,0,0.5038247499672925
0,1.0,1,0.0,0.0,1.0,0.0,0.5,1,0.43015075214336373
0,1.0,1,0.0,0.0,0.0,1.0,0.28378378378378377,1,0.44739837226829754
1,1.0,0,0.125,0.1111111111111111,0.0,1.0,0.41891891891891897,1,0.5797557852533154
0,1.0,0,0.0,0.2222222222222222,0.0,1.0,0.4864864864864865,1,0.5001769407643105
0,1.0,1,0.625,0.2222222222222222,0.0,1.0,0.013513513513513514,0,0.7004338625032785
1,0.5,0,0.125,0.2222222222222222,0.0,1.0,0.32432432432432434,1,0.7457937246086214
0,1.0,1,0.0,0.0,0.0,1.0,0.35135135135135137,1,0.43064953665312367
0,0.5,1,0.0,0.0,0.0,1.0,0.472972972972973,1,0.4772015534264183
0,1.0,1,0.375,0.1111111111111111,0.0,1.0,0.08108108108108109,0,0.5837323426323658
